sensor_id,timestamp,latitude,longitude,sensor_type,reading_value,status,geometry,zone
1537,2023-01-05 19:48:00,37.10400383805513,-121.80573445768508,flood,43.93366444273838,faulty,POINT (-121.80573445768508 37.10400383805513),Zone C
1865,2023-01-05 19:50:00,37.26189841467778,-121.54632737983822,flood,33.41204976808729,faulty,POINT (-121.54632737983822 37.26189841467778),Zone C
1502,2023-01-05 19:51:00,37.26202651196878,-121.93569997826918,seismic,44.36657491041795,inactive,POINT (-121.93569997826918 37.26202651196878),Zone C
1333,2023-01-05 19:52:00,37.73037968684466,-122.36084789176677,humidity,40.27741199773288,active,POINT (-122.36084789176677 37.73037968684466),Zone C
1933,2023-01-05 19:57:00,37.86507398615817,-121.70738088236044,humidity,81.93166565022858,faulty,POINT (-121.70738088236044 37.86507398615817),Zone C
1243,2023-01-05 19:58:00,37.74849114164809,-121.59428893075666,humidity,23.26011318738078,active,POINT (-121.59428893075666 37.74849114164809),Zone C
1372,2023-01-05 19:59:00,37.59474315209049,-122.12572798151236,seismic,2.6946987971083414,active,POINT (-122.12572798151236 37.59474315209049),Zone C
1042,2023-01-05 20:02:00,37.46400959501544,-122.38081720153504,flood,30.71157357449949,inactive,POINT (-122.38081720153504 37.46400959501544),Zone C
1519,2023-01-05 20:03:00,37.52400167522021,-122.0353276608262,humidity,74.4207887039358,active,POINT (-122.0353276608262 37.52400167522021),Zone C
1703,2023-01-05 20:07:00,37.65401803800138,-122.40028821381377,temp,75.60750900500322,active,POINT (-122.40028821381377 37.65401803800138),Zone C
1737,2023-01-05 20:08:00,37.09010005213052,-121.9924000680526,seismic,17.477772375457334,active,POINT (-121.9924000680526 37.09010005213052),Zone C
1404,2023-01-05 20:11:00,37.98841631824044,-121.98414691114598,flood,68.86325929089074,active,POINT (-121.98414691114598 37.98841631824044),Zone C
1251,2023-01-05 20:12:00,37.83086830198858,-122.27780091861504,flood,76.29206528423809,inactive,POINT (-122.27780091861504 37.83086830198858),Zone C
1609,2023-01-05 20:15:00,37.44288095969826,-122.11991048203376,humidity,14.87528861126398,faulty,POINT (-122.11991048203376 37.44288095969826),Zone C
1684,2023-01-05 20:17:00,37.881135539018985,-121.63398159370364,seismic,70.13786471043123,faulty,POINT (-121.63398159370364 37.881135539018985),Zone C
1394,2023-01-05 20:22:00,37.08072686426886,-121.95094527630326,humidity,93.20536565719952,inactive,POINT (-121.95094527630326 37.08072686426886),Zone C
1763,2023-01-05 20:25:00,37.53329022889517,-122.4831239361701,temp,84.45212525393481,active,POINT (-122.4831239361701 37.53329022889517),Zone C
1161,2023-01-05 20:27:00,37.946381149246335,-122.21000399780137,humidity,38.54124146258049,faulty,POINT (-122.21000399780137 37.946381149246335),Zone C
1299,2023-01-05 20:28:00,37.530499723212536,-122.44705176161013,flood,5.067881845637833,faulty,POINT (-122.44705176161013 37.530499723212536),Zone C
1001,2023-01-05 20:38:00,37.6508026548279,-121.84392614287655,humidity,20.30999711785573,faulty,POINT (-121.84392614287655 37.6508026548279),Zone C
1805,2023-01-05 20:39:00,37.70909602077152,-121.6256310215624,humidity,4.392113662441755,faulty,POINT (-121.6256310215624 37.70909602077152),Zone C
1930,2023-01-05 20:43:00,37.12315027801945,-121.6761539873996,temp,55.262696434887005,inactive,POINT (-121.6761539873996 37.12315027801945),Zone C
1512,2023-01-05 20:44:00,37.75815649391526,-122.12044929927184,temp,47.5528038995081,inactive,POINT (-122.12044929927184 37.75815649391526),Zone C
1069,2023-01-05 20:47:00,37.24104066043539,-122.34052410066631,flood,80.61986951434005,inactive,POINT (-122.34052410066631 37.24104066043539),Zone C
1613,2023-01-05 21:02:00,37.95408006783396,-122.1064691387824,temp,8.86524833437049,active,POINT (-122.1064691387824 37.95408006783396),Zone C
1127,2023-01-05 21:06:00,37.88854143799112,-122.3419940926218,humidity,64.77254277105347,active,POINT (-122.3419940926218 37.88854143799112),Zone C
1343,2023-01-05 21:10:00,37.458085433028586,-121.53472040674691,flood,93.96856952193644,faulty,POINT (-121.53472040674691 37.458085433028586),Zone C
1259,2023-01-05 21:12:00,37.3905641594272,-122.17131147142123,flood,36.74467467251166,active,POINT (-122.17131147142123 37.3905641594272),Zone C
1188,2023-01-05 21:16:00,37.54860817292951,-121.7567520910616,flood,76.72277616673419,inactive,POINT (-121.7567520910616 37.54860817292951),Zone C
1979,2023-01-05 21:19:00,37.367573365761245,-121.84995549335636,flood,28.254707755307184,active,POINT (-121.84995549335636 37.367573365761245),Zone C
1932,2023-01-05 21:27:00,37.07352327474262,-122.41045289718224,temp,43.4496919175975,active,POINT (-122.41045289718224 37.07352327474262),Zone C
1632,2023-01-05 21:36:00,37.98818770780108,-122.43143639730684,humidity,10.684413427321047,active,POINT (-122.43143639730684 37.98818770780108),Zone C
1602,2023-01-05 21:43:00,37.30984366758891,-121.60418384156084,seismic,42.633631457536325,inactive,POINT (-121.60418384156084 37.30984366758891),Zone C
1461,2023-01-05 21:45:00,37.25232159298486,-122.0354943314578,temp,11.956123757234296,faulty,POINT (-122.0354943314578 37.25232159298486),Zone C
1262,2023-01-05 21:51:00,37.83698742053897,-121.88073456378608,humidity,99.59784780779076,active,POINT (-121.88073456378608 37.83698742053897),Zone C
1557,2023-01-05 21:56:00,37.43799271411189,-121.64957820013647,seismic,69.341447810212,active,POINT (-121.64957820013647 37.43799271411189),Zone C
1946,2023-01-05 21:58:00,37.94724829397749,-121.70403259586163,seismic,21.9570909824817,inactive,POINT (-121.70403259586163 37.94724829397749),Zone C
1308,2023-01-05 22:03:00,37.24274137672943,-121.57082292140916,temp,16.35994570762529,inactive,POINT (-121.57082292140916 37.24274137672943),Zone C
1830,2023-01-05 22:04:00,37.094457520323154,-121.59972749257425,flood,32.24607852412308,inactive,POINT (-121.59972749257425 37.094457520323154),Zone C
1868,2023-01-05 22:05:00,37.11332114259703,-121.59170618572428,temp,37.79604403210124,inactive,POINT (-121.59170618572428 37.11332114259703),Zone C
1101,2023-01-05 22:06:00,37.21342917572389,-121.96588560118208,seismic,42.14129164823418,active,POINT (-121.96588560118208 37.21342917572389),Zone C
1333,2023-01-05 22:07:00,37.516329835119045,-122.0036446879772,temp,75.33652083458276,inactive,POINT (-122.0036446879772 37.516329835119045),Zone C
1829,2023-01-05 22:13:00,37.78189163433721,-122.47947468820644,humidity,30.407885197313988,inactive,POINT (-122.47947468820644 37.78189163433721),Zone C
1831,2023-01-05 22:15:00,37.40571727166084,-121.9965920678788,humidity,87.19543442344803,inactive,POINT (-121.9965920678788 37.40571727166084),Zone C
1396,2023-01-05 22:17:00,37.31278850614184,-121.86458168988538,flood,15.623195319550586,active,POINT (-121.86458168988538 37.31278850614184),Zone C
1115,2023-01-05 22:25:00,37.50294688552144,-121.7310198485404,temp,23.383626887406265,inactive,POINT (-121.7310198485404 37.50294688552144),Zone C
1339,2023-01-05 22:26:00,37.6501531561843,-122.45965219201712,seismic,78.85648861066815,faulty,POINT (-122.45965219201712 37.6501531561843),Zone C
1451,2023-01-05 22:29:00,37.63221038143005,-121.6942318942166,humidity,64.04506748093755,faulty,POINT (-121.6942318942166 37.63221038143005),Zone C
1813,2023-01-05 22:31:00,37.7754428519744,-121.65207231945443,seismic,91.19916988687956,inactive,POINT (-121.65207231945443 37.7754428519744),Zone C
1298,2023-01-05 22:32:00,37.22357872636734,-122.2894176736118,flood,29.15972442298021,inactive,POINT (-122.2894176736118 37.22357872636734),Zone C
1965,2023-01-05 22:34:00,37.08578023470368,-122.16236507269409,flood,3.5792416041433794,faulty,POINT (-122.16236507269409 37.08578023470368),Zone C
1475,2023-01-05 22:40:00,37.90319870606544,-122.2322489794329,temp,18.89733670692484,active,POINT (-122.2322489794329 37.90319870606544),Zone C
1901,2023-01-05 22:41:00,37.22033216237772,-121.60851314574722,humidity,84.03988818430452,active,POINT (-121.60851314574722 37.22033216237772),Zone C
1220,2023-01-05 22:42:00,37.068527584066224,-122.29752053960156,humidity,84.87666421718636,faulty,POINT (-122.29752053960156 37.068527584066224),Zone C
1437,2023-01-05 22:44:00,37.31289166709241,-121.86147128068126,seismic,71.41573452872882,active,POINT (-121.86147128068126 37.31289166709241),Zone C
1047,2023-01-05 22:45:00,37.90683266433344,-121.98759339051075,temp,82.66208447542724,inactive,POINT (-121.98759339051075 37.90683266433344),Zone C
1504,2023-01-05 22:49:00,37.03364622333619,-122.16178910529216,seismic,61.49410071038074,active,POINT (-122.16178910529216 37.03364622333619),Zone C
1166,2023-01-05 23:00:00,37.59491404252856,-122.00510086754151,seismic,52.01173206402183,inactive,POINT (-122.00510086754151 37.59491404252856),Zone C
1246,2023-01-05 23:02:00,37.07764876643546,-121.74539304304102,humidity,35.858610392785415,faulty,POINT (-121.74539304304102 37.07764876643546),Zone C
1088,2023-01-05 23:04:00,37.780590968075856,-122.47327882356356,humidity,23.05366787618524,active,POINT (-122.47327882356356 37.780590968075856),Zone C
1589,2023-01-05 23:07:00,37.88921330747034,-122.47314621261006,temp,61.25382762967676,inactive,POINT (-122.47314621261006 37.88921330747034),Zone C
1977,2023-01-05 23:08:00,37.32798696843895,-122.21233092344842,humidity,27.491229264595063,active,POINT (-122.21233092344842 37.32798696843895),Zone C
1042,2023-01-05 23:15:00,37.1440555896321,-121.93066243713682,flood,14.435434695165196,active,POINT (-121.93066243713682 37.1440555896321),Zone C
1661,2023-01-05 23:16:00,37.72307041170158,-121.76516688060266,flood,68.93644942974208,faulty,POINT (-121.76516688060266 37.72307041170158),Zone C
1264,2023-01-05 23:19:00,37.099639984773546,-121.78865195587764,flood,89.57537384674468,active,POINT (-121.78865195587764 37.099639984773546),Zone C
1581,2023-01-05 23:21:00,37.93623125716987,-121.60488958621234,seismic,54.61206387343312,inactive,POINT (-121.60488958621234 37.93623125716987),Zone C
1762,2023-01-05 23:26:00,37.976673686636005,-121.86922361835448,temp,97.84139282235024,active,POINT (-121.86922361835448 37.976673686636005),Zone C
1214,2023-01-05 23:28:00,37.77474474694576,-121.53163920989294,temp,46.02564677662573,faulty,POINT (-121.53163920989294 37.77474474694576),Zone C
1870,2023-01-05 23:29:00,37.73678537357957,-121.93943940321604,temp,5.992660071364686,inactive,POINT (-121.93943940321604 37.73678537357957),Zone C
1903,2023-01-05 23:35:00,37.493559260525664,-122.4741723579392,flood,59.636780075650286,faulty,POINT (-122.4741723579392 37.493559260525664),Zone C
1137,2023-01-05 23:39:00,37.23919790399233,-121.60975768515608,humidity,1.451663314284779,faulty,POINT (-121.60975768515608 37.23919790399233),Zone C
1683,2023-01-05 23:43:00,37.60366623040862,-121.55879087584653,flood,29.512209388380573,faulty,POINT (-121.55879087584653 37.60366623040862),Zone C
1304,2023-01-05 23:48:00,37.00788038199995,-122.15325021308092,humidity,61.9463947736886,inactive,POINT (-122.15325021308092 37.00788038199995),Zone C
1880,2023-01-05 23:56:00,37.4151661076972,-121.57802779601631,humidity,93.40500557997925,faulty,POINT (-121.57802779601631 37.4151661076972),Zone C
1356,2023-01-05 23:57:00,37.55496642154975,-121.92653412719343,temp,12.911721406441112,active,POINT (-121.92653412719343 37.55496642154975),Zone C
1070,2023-01-06 00:06:00,37.59308052765328,-121.53640542550964,humidity,7.683318378327176,active,POINT (-121.53640542550964 37.59308052765328),Zone C
1888,2023-01-06 00:15:00,37.969046106515975,-122.06715581654149,temp,2.599567046345086,active,POINT (-122.06715581654149 37.969046106515975),Zone C
1333,2023-01-06 00:16:00,37.9326682310538,-121.9810609502899,flood,3.599819067640353,faulty,POINT (-121.9810609502899 37.9326682310538),Zone C
1039,2023-01-06 00:18:00,37.059004641343954,-121.9548112118444,temp,35.23300508432513,active,POINT (-121.9548112118444 37.059004641343954),Zone C
1043,2023-01-06 00:21:00,37.54356592146576,-121.61651607713873,humidity,28.457523040885803,faulty,POINT (-121.61651607713873 37.54356592146576),Zone C
1157,2023-01-06 00:22:00,37.40520464126161,-122.12819808862804,temp,60.5160904140323,inactive,POINT (-122.12819808862804 37.40520464126161),Zone C
1501,2023-01-06 00:27:00,37.46290319520072,-121.6162081377152,temp,6.325843657693541,faulty,POINT (-121.6162081377152 37.46290319520072),Zone C
1089,2023-01-06 00:33:00,37.672423660372175,-121.89133389764405,flood,90.43028074579564,inactive,POINT (-121.89133389764405 37.672423660372175),Zone C
1526,2023-01-06 00:38:00,37.63795863524674,-121.8103930340665,humidity,65.91746146861946,inactive,POINT (-121.8103930340665 37.63795863524674),Zone C
1629,2023-01-06 00:44:00,37.69802346615755,-121.99355256669163,temp,65.59334805581234,faulty,POINT (-121.99355256669163 37.69802346615755),Zone C
1369,2023-01-06 00:45:00,37.03239941804877,-121.54531254941232,seismic,65.84101206184904,active,POINT (-121.54531254941232 37.03239941804877),Zone C
1338,2023-01-06 00:53:00,37.74475246196995,-121.6631040985099,humidity,64.7321813077829,active,POINT (-121.6631040985099 37.74475246196995),Zone C
1086,2023-01-06 00:57:00,37.74382132706226,-121.85570284870444,humidity,49.88088183600653,active,POINT (-121.85570284870444 37.74382132706226),Zone C
1701,2023-01-06 01:04:00,37.91578558908103,-121.80310771733151,seismic,59.16465245174948,faulty,POINT (-121.80310771733151 37.91578558908103),Zone C
1671,2023-01-06 01:09:00,37.772206759868176,-122.01686912100192,seismic,86.00378657705032,inactive,POINT (-122.01686912100192 37.772206759868176),Zone C
1946,2023-01-06 01:10:00,37.86738619734496,-121.908728715916,humidity,93.46733551961655,inactive,POINT (-121.908728715916 37.86738619734496),Zone C
1245,2023-01-06 01:18:00,37.944782585728106,-122.19010874122876,humidity,77.70963268184043,inactive,POINT (-122.19010874122876 37.944782585728106),Zone C
1580,2023-01-06 01:32:00,37.82534679178781,-122.36812547661852,humidity,47.73163961066933,faulty,POINT (-122.36812547661852 37.82534679178781),Zone C
1851,2023-01-06 01:34:00,37.00063614109664,-122.31418552744368,temp,59.67022986881967,active,POINT (-122.31418552744368 37.00063614109664),Zone C
1771,2023-01-06 01:35:00,37.63618767128977,-122.39945985568036,humidity,84.9922483586608,faulty,POINT (-122.39945985568036 37.63618767128977),Zone C
1993,2023-01-06 01:36:00,37.50111332754404,-122.04037414077467,temp,24.05711952717693,inactive,POINT (-122.04037414077467 37.50111332754404),Zone C
1907,2023-01-06 01:43:00,37.51082965840546,-122.19893877860645,seismic,63.60926089216215,active,POINT (-122.19893877860645 37.51082965840546),Zone C
1961,2023-01-06 01:44:00,37.08514099040833,-121.7203069215784,seismic,18.270946174284685,active,POINT (-121.7203069215784 37.08514099040833),Zone C
1421,2023-01-06 01:48:00,37.15738099838193,-122.42616485712225,seismic,92.90275809976904,active,POINT (-122.42616485712225 37.15738099838193),Zone C
1915,2023-01-06 01:54:00,37.14458161884173,-121.60357503059798,humidity,85.55629408567067,faulty,POINT (-121.60357503059798 37.14458161884173),Zone C
1353,2023-01-06 02:05:00,37.28945393865631,-121.74412938048138,temp,56.404939747911406,active,POINT (-121.74412938048138 37.28945393865631),Zone C
1618,2023-01-06 02:11:00,37.54895632070816,-122.15124026884526,seismic,73.33807910081326,active,POINT (-122.15124026884526 37.54895632070816),Zone C
1401,2023-01-06 02:14:00,37.531139564997055,-122.42953711946912,temp,7.002947976521467,faulty,POINT (-122.42953711946912 37.531139564997055),Zone C
1737,2023-01-06 02:17:00,37.57654434727827,-122.27081263776007,temp,40.25632268692574,active,POINT (-122.27081263776007 37.57654434727827),Zone C
1776,2023-01-06 02:18:00,37.03810384397928,-121.7460393626446,temp,98.98504231287532,inactive,POINT (-121.7460393626446 37.03810384397928),Zone C
1677,2023-01-06 02:21:00,37.130233191024224,-121.79984502814558,flood,52.085190111074986,active,POINT (-121.79984502814558 37.130233191024224),Zone C
1920,2023-01-06 02:23:00,37.37168721290495,-121.9870204089104,seismic,31.29615408289801,faulty,POINT (-121.9870204089104 37.37168721290495),Zone C
1460,2023-01-06 02:24:00,37.48322901949095,-121.78122578897408,humidity,71.36243767518911,inactive,POINT (-121.78122578897408 37.48322901949095),Zone C
1676,2023-01-06 02:27:00,37.08444952697872,-121.63634289619851,flood,81.62621557140352,active,POINT (-121.63634289619851 37.08444952697872),Zone C
1033,2023-01-06 02:33:00,37.5965582784243,-122.2251267969322,humidity,68.61475248846793,active,POINT (-122.2251267969322 37.5965582784243),Zone C
1225,2023-01-06 02:39:00,37.0400017692556,-122.42323330677183,seismic,99.34364508283448,active,POINT (-122.42323330677183 37.0400017692556),Zone C
1845,2023-01-06 02:43:00,37.518097939738766,-121.63748963270078,flood,68.62709609118632,faulty,POINT (-121.63748963270078 37.518097939738766),Zone C
1962,2023-01-06 02:52:00,37.49655618500676,-122.45288556871364,humidity,55.11939930964294,inactive,POINT (-122.45288556871364 37.49655618500676),Zone C
